18, horizontal
20, vertical
20, horizontal
13, horizontal
17, horizontal
17, horizontal
11, horizontal
12, horizontal
17, vertical
14, vertical
21, vertical
14, horizontal
21, vertical
17, horizontal
24, vertical
12, horizontal
17, horizontal
18, vertical
16, horizontal
16, vertical
19, vertical
18, horizontal
15, vertical
18, horizontal
13, horizontal
13, vertical
20, vertical
18, horizontal
15, horizontal
13, vertical
15, vertical
10, horizontal
15, vertical
19, horizontal
15, vertical
20, horizontal
20, horizontal
23, horizontal
21, vertical
12, horizontal
20, vertical
19, vertical
15, horizontal
23, horizontal
14, horizontal
17, vertical
13, vertical
19, horizontal
11, horizontal
22, vertical
23, vertical
11, vertical
16, vertical
20, vertical
17, vertical
24, horizontal
20, vertical
16, vertical
20, vertical
18, horizontal
18, horizontal
25, vertical
13, vertical
20, vertical
21, vertical
20, vertical
14, vertical
20, vertical
15, vertical
15, horizontal
20, vertical
19, vertical
14, horizontal
20, horizontal
20, vertical
15, horizontal
20, vertical
14, vertical
15, vertical
17, horizontal
22, vertical
14, horizontal
21, vertical
18, horizontal
24, vertical
13, horizontal
24, vertical
13, horizontal
22, horizontal
16, horizontal
23, vertical
23, horizontal
15, vertical
17, horizontal
28, vertical
22, horizontal
15, vertical
23, vertical
21, vertical
13, horizontal
20, vertical
17, vertical
16, vertical
20, horizontal
13, horizontal
26, horizontal
13, horizontal
21, vertical
14, vertical
14, vertical
20, vertical
19, vertical
15, horizontal
19, vertical
21, vertical
16, horizontal
18, vertical
17, horizontal
22, vertical
16, vertical
22, vertical
18, horizontal
8, horizontal
15, horizontal
22, vertical
18, vertical
24, horizontal
25, horizontal
24, vertical
11, horizontal
22, vertical
25, horizontal
13, horizontal
15, horizontal
16, horizontal
19, horizontal
22, horizontal
22, vertical
15, horizontal
17, horizontal
22, horizontal
22, horizontal
17, horizontal
18, vertical
18, vertical
20, horizontal
18, vertical
14, horizontal
20, vertical
9, vertical
22, vertical
17, horizontal
17, horizontal
24, vertical
17, horizontal
22, vertical
22, vertical
11, vertical
20, horizontal
20, vertical
16, horizontal
22, vertical
23, horizontal
18, horizontal
22, vertical
19, horizontal
20, horizontal
22, horizontal
20, vertical
10, horizontal
16, vertical
20, vertical
18, horizontal
19, vertical
16, vertical
19, horizontal
16, horizontal
24, horizontal
17, vertical
12, vertical
18, vertical
21, horizontal
20, horizontal
10, horizontal
16, horizontal
17, vertical
22, horizontal
16, vertical
24, horizontal
17, vertical
13, vertical
20, vertical
21, horizontal
13, horizontal
26, vertical
23, vertical
17, horizontal
14, vertical
21, horizontal
16, horizontal
23, vertical
18, horizontal
17, vertical
24, vertical
17, horizontal
14, horizontal
20, vertical
16, horizontal
17, vertical
25, horizontal
13, horizontal
15, vertical
21, horizontal
15, horizontal
21, horizontal
19, horizontal
20, horizontal
7, vertical
21, horizontal
18, horizontal
24, vertical
16, vertical
15, vertical
22, horizontal
21, horizontal
16, horizontal
23, horizontal
24, horizontal
20, vertical
22, vertical
10, horizontal
19, horizontal
14, vertical
15, horizontal
17, vertical
25, horizontal
16, horizontal
17, horizontal
12, horizontal
22, horizontal
17, horizontal
20, vertical
18, horizontal
14, vertical
20, horizontal
19, horizontal
22, horizontal
21, horizontal
17, horizontal
24, vertical
22, vertical
19, vertical
23, horizontal
15, vertical
13, vertical
11, horizontal
16, vertical
15, vertical
17, horizontal
21, horizontal
20, vertical
15, vertical
20, horizontal
11, horizontal
15, vertical
20, horizontal
20, horizontal
16, vertical
9, horizontal
20, horizontal
24, horizontal
21, horizontal
17, vertical
14, horizontal
16, horizontal
21, vertical
21, horizontal
14, horizontal
12, vertical
18, horizontal
16, vertical
12, horizontal
18, vertical
23, vertical
21, horizontal
15, vertical
16, horizontal
15, vertical
25, horizontal
27, vertical
13, vertical
20, horizontal
18, horizontal
22, vertical
19, horizontal
19, vertical
17, horizontal
7, vertical
15, vertical
16, horizontal
17, horizontal
22, vertical
10, vertical
13, vertical
17, vertical
11, vertical
10, vertical
23, horizontal
18, horizontal
15, vertical
8, vertical
22, horizontal
12, vertical
16, vertical
16, horizontal
21, vertical
20, vertical
17, horizontal
25, vertical
20, vertical
8, vertical
14, horizontal
18, horizontal
16, vertical
17, horizontal
10, horizontal
13, horizontal
27, horizontal
16, horizontal
22, vertical
18, horizontal
7, vertical
12, horizontal
17, horizontal
18, horizontal
21, horizontal
20, horizontal
21, horizontal
22, vertical
19, vertical
15, horizontal
18, vertical
18, horizontal
21, vertical
19, vertical
17, horizontal
25, horizontal
10, vertical
17, vertical
22, vertical
15, horizontal
11, horizontal
21, horizontal
16, horizontal
15, vertical
14, vertical
17, horizontal
12, horizontal
8, horizontal
23, vertical
18, horizontal
23, vertical
18, vertical
11, vertical
21, horizontal
15, vertical
