32, vertical
20, horizontal
33, vertical
33, horizontal
18, horizontal
24, vertical
29, vertical
29, vertical
28, horizontal
30, vertical
45, horizontal
26, horizontal
18, horizontal
22, vertical
24, vertical
24, horizontal
33, vertical
31, vertical
29, vertical
21, vertical
31, horizontal
28, vertical
26, horizontal
21, horizontal
32, vertical
24, vertical
34, horizontal
33, vertical
28, horizontal
32, vertical
30, horizontal
33, horizontal
32, horizontal
35, horizontal
34, horizontal
22, vertical
33, horizontal
36, vertical
26, horizontal
36, vertical
32, horizontal
15, horizontal
27, vertical
30, vertical
20, horizontal
21, vertical
43, vertical
31, horizontal
40, horizontal
10, horizontal
33, horizontal
29, horizontal
27, horizontal
30, vertical
33, vertical
21, horizontal
22, vertical
39, vertical
23, horizontal
15, vertical
23, vertical
35, horizontal
19, horizontal
27, horizontal
29, vertical
26, vertical
33, horizontal
34, vertical
30, horizontal
30, vertical
34, vertical
31, horizontal
22, horizontal
32, vertical
22, horizontal
21, vertical
25, vertical
27, vertical
35, vertical
26, vertical
23, horizontal
30, vertical
31, horizontal
24, horizontal
28, horizontal
40, vertical
22, horizontal
31, vertical
33, horizontal
22, horizontal
21, vertical
30, horizontal
29, vertical
13, vertical
30, vertical
23, vertical
35, vertical
18, vertical
15, horizontal
24, horizontal
19, vertical
33, vertical
34, horizontal
24, vertical
28, vertical
30, horizontal
23, horizontal
24, horizontal
35, horizontal
33, vertical
20, vertical
38, horizontal
31, vertical
26, horizontal
33, horizontal
24, horizontal
24, horizontal
27, horizontal
21, horizontal
22, vertical
21, horizontal
20, horizontal
26, vertical
33, horizontal
28, horizontal
24, horizontal
31, horizontal
26, horizontal
23, horizontal
31, horizontal
19, vertical
30, horizontal
32, vertical
22, vertical
23, vertical
28, horizontal
26, horizontal
13, vertical
28, horizontal
23, horizontal
26, horizontal
32, horizontal
27, vertical
20, horizontal
10, vertical
37, horizontal
25, horizontal
27, vertical
24, horizontal
32, horizontal
36, horizontal
25, vertical
37, horizontal
24, vertical
28, horizontal
27, vertical
38, vertical
32, vertical
35, horizontal
33, vertical
31, horizontal
36, horizontal
16, vertical
24, vertical
22, vertical
16, horizontal
30, horizontal
23, vertical
26, horizontal
23, vertical
26, horizontal
31, horizontal
37, vertical
32, horizontal
28, vertical
29, vertical
37, horizontal
24, horizontal
20, horizontal
23, vertical
7, horizontal
33, vertical
36, vertical
31, horizontal
36, horizontal
29, horizontal
28, horizontal
20, vertical
39, horizontal
32, vertical
34, horizontal
25, vertical
37, horizontal
23, horizontal
25, horizontal
26, horizontal
21, horizontal
17, horizontal
28, vertical
23, vertical
21, vertical
32, vertical
30, vertical
20, horizontal
27, horizontal
36, horizontal
29, vertical
39, vertical
25, vertical
32, vertical
30, horizontal
19, vertical
29, horizontal
26, horizontal
35, vertical
25, horizontal
30, vertical
18, vertical
28, vertical
15, horizontal
15, vertical
25, horizontal
32, horizontal
33, horizontal
32, vertical
23, vertical
23, vertical
29, vertical
30, horizontal
22, horizontal
24, vertical
26, horizontal
32, horizontal
25, vertical
40, vertical
32, horizontal
32, horizontal
32, horizontal
29, horizontal
38, horizontal
22, vertical
30, horizontal
30, vertical
35, horizontal
39, vertical
23, horizontal
31, horizontal
8, horizontal
37, horizontal
29, horizontal
36, vertical
32, horizontal
25, vertical
18, vertical
23, vertical
22, horizontal
15, vertical
22, vertical
19, vertical
27, horizontal
26, vertical
22, vertical
35, vertical
28, horizontal
30, vertical
21, vertical
23, horizontal
34, horizontal
27, horizontal
30, horizontal
21, vertical
26, horizontal
18, vertical
30, horizontal
25, vertical
17, horizontal
27, horizontal
15, horizontal
32, horizontal
18, vertical
28, vertical
22, horizontal
22, horizontal
29, vertical
23, vertical
24, vertical
38, horizontal
30, horizontal
19, horizontal
32, horizontal
32, vertical
36, vertical
30, vertical
27, vertical
32, horizontal
41, horizontal
26, horizontal
28, vertical
16, vertical
26, horizontal
29, vertical
19, horizontal
39, horizontal
28, horizontal
30, horizontal
37, horizontal
28, vertical
38, vertical
22, horizontal
33, horizontal
19, vertical
30, vertical
33, horizontal
32, vertical
40, horizontal
18, horizontal
30, horizontal
24, horizontal
26, horizontal
22, horizontal
39, horizontal
30, horizontal
21, horizontal
28, horizontal
24, vertical
38, vertical
27, horizontal
13, vertical
26, horizontal
19, horizontal
29, vertical
25, vertical
24, horizontal
45, horizontal
28, horizontal
26, horizontal
26, horizontal
31, horizontal
24, vertical
31, horizontal
20, horizontal
25, horizontal
33, vertical
33, horizontal
38, horizontal
16, horizontal
26, vertical
28, horizontal
22, vertical
27, vertical
33, horizontal
37, horizontal
29, vertical
40, horizontal
25, horizontal
30, vertical
24, horizontal
34, vertical
17, horizontal
26, horizontal
31, vertical
20, horizontal
20, vertical
29, horizontal
29, horizontal
34, vertical
28, vertical
27, horizontal
35, vertical
32, vertical
36, horizontal
32, horizontal
17, vertical
42, vertical
26, horizontal
20, horizontal
22, vertical
22, vertical
33, horizontal
27, horizontal
23, vertical
26, horizontal
33, vertical
33, vertical
15, vertical
20, horizontal
29, vertical
24, vertical
20, vertical
29, horizontal
30, horizontal
22, horizontal
33, horizontal
24, vertical
25, horizontal
30, horizontal
17, horizontal
38, horizontal
24, horizontal
28, horizontal
32, vertical
22, vertical
28, vertical
32, horizontal
40, vertical
27, horizontal
23, vertical
32, horizontal
40, horizontal
20, vertical
27, horizontal
32, horizontal
19, horizontal
25, horizontal
29, horizontal
22, horizontal
28, horizontal
30, vertical
28, horizontal
21, horizontal
16, horizontal
20, vertical
24, horizontal
17, horizontal
14, vertical
11, vertical
25, vertical
28, horizontal
28, horizontal
29, horizontal
33, vertical
25, horizontal
23, vertical
29, horizontal
20, horizontal
31, horizontal
29, horizontal
18, horizontal
30, vertical
38, vertical
27, vertical
20, horizontal
33, vertical
24, vertical
29, vertical
35, horizontal
30, horizontal
33, horizontal
38, vertical
27, horizontal
28, vertical
35, vertical
26, vertical
26, horizontal
33, horizontal
36, vertical
27, horizontal
24, vertical
36, vertical
18, horizontal
21, horizontal
27, vertical
27, vertical
32, vertical
32, vertical
17, horizontal
19, vertical
23, horizontal
21, horizontal
23, vertical
29, vertical
33, horizontal
32, vertical
24, vertical
36, vertical
34, vertical
31, horizontal
43, vertical
30, vertical
23, horizontal
37, vertical
33, vertical
36, vertical
33, horizontal
21, vertical
15, horizontal
30, vertical
28, vertical
26, horizontal
24, horizontal
22, horizontal
28, horizontal
28, horizontal
35, horizontal
33, vertical
36, horizontal
24, vertical
21, horizontal
33, horizontal
28, vertical
36, vertical
27, vertical
38, vertical
17, horizontal
33, horizontal
33, horizontal
32, vertical
31, horizontal
22, horizontal
10, horizontal
33, horizontal
34, horizontal
32, vertical
29, vertical
35, horizontal
27, horizontal
14, horizontal
23, horizontal
28, vertical
25, horizontal
33, horizontal
32, horizontal
27, horizontal
23, horizontal
27, vertical
33, horizontal
33, vertical
32, horizontal
31, vertical
23, horizontal
30, horizontal
34, vertical
24, vertical
35, horizontal
23, vertical
31, horizontal
36, horizontal
26, horizontal
21, vertical
29, horizontal
28, horizontal
13, vertical
31, vertical
29, horizontal
42, vertical
17, vertical
27, horizontal
27, horizontal
39, horizontal
27, vertical
30, horizontal
27, vertical
33, vertical
21, horizontal
32, vertical
22, vertical
34, vertical
26, horizontal
30, horizontal
27, horizontal
27, vertical
32, vertical
27, horizontal
30, horizontal
33, horizontal
27, horizontal
29, horizontal
30, horizontal
25, horizontal
35, horizontal
24, horizontal
35, vertical
20, horizontal
34, horizontal
20, horizontal
27, horizontal
15, horizontal
26, vertical
25, vertical
18, vertical
21, vertical
29, horizontal
19, horizontal
13, vertical
34, vertical
31, vertical
30, vertical
27, horizontal
29, vertical
10, vertical
25, horizontal
25, horizontal
33, vertical
29, horizontal
35, vertical
25, horizontal
36, vertical
26, vertical
29, horizontal
28, vertical
30, vertical
24, vertical
22, vertical
30, vertical
33, horizontal
28, vertical
25, horizontal
26, horizontal
26, horizontal
22, horizontal
28, vertical
28, horizontal
37, vertical
28, vertical
21, horizontal
37, horizontal
32, vertical
24, horizontal
24, vertical
23, vertical
24, horizontal
21, horizontal
29, horizontal
27, horizontal
24, horizontal
33, vertical
28, horizontal
36, horizontal
23, horizontal
36, vertical
23, vertical
23, vertical
37, vertical
28, horizontal
37, horizontal
35, horizontal
30, vertical
31, vertical
19, vertical
11, vertical
28, vertical
35, vertical
21, vertical
39, horizontal
27, horizontal
38, horizontal
26, horizontal
27, horizontal
21, horizontal
23, vertical
21, horizontal
27, horizontal
30, vertical
26, vertical
31, vertical
28, vertical
21, vertical
24, vertical
32, vertical
29, vertical
19, vertical
31, vertical
30, vertical
31, vertical
32, vertical
32, vertical
34, horizontal
36, vertical
22, vertical
28, horizontal
38, vertical
12, horizontal
25, horizontal
32, horizontal
29, horizontal
30, vertical
34, vertical
20, vertical
22, vertical
30, horizontal
30, horizontal
31, horizontal
33, vertical
17, horizontal
11, vertical
35, horizontal
32, horizontal
22, horizontal
26, horizontal
26, vertical
26, vertical
24, horizontal
30, vertical
18, horizontal
30, vertical
11, horizontal
33, horizontal
22, vertical
25, vertical
27, horizontal
22, horizontal
24, vertical
29, horizontal
37, horizontal
23, horizontal
29, vertical
25, vertical
30, horizontal
43, horizontal
19, horizontal
20, horizontal
27, horizontal
28, vertical
24, horizontal
33, horizontal
35, vertical
30, horizontal
26, horizontal
26, vertical
31, horizontal
24, horizontal
25, vertical
16, vertical
29, vertical
30, vertical
22, horizontal
23, horizontal
32, horizontal
16, vertical
28, vertical
26, vertical
27, horizontal
20, vertical
30, vertical
25, horizontal
35, horizontal
29, horizontal
17, vertical
35, vertical
26, horizontal
18, horizontal
28, vertical
34, horizontal
32, horizontal
23, horizontal
28, horizontal
13, horizontal
22, vertical
27, vertical
12, horizontal
34, vertical
22, horizontal
38, vertical
28, vertical
36, vertical
16, vertical
33, vertical
19, vertical
39, vertical
23, vertical
25, vertical
31, horizontal
29, vertical
19, horizontal
26, horizontal
22, vertical
23, horizontal
20, horizontal
20, horizontal
29, horizontal
38, vertical
27, horizontal
33, horizontal
28, horizontal
34, vertical
29, vertical
28, horizontal
18, horizontal
31, horizontal
28, horizontal
33, horizontal
22, vertical
27, vertical
19, vertical
35, horizontal
32, horizontal
24, vertical
23, horizontal
24, horizontal
33, horizontal
30, horizontal
23, horizontal
23, vertical
34, vertical
29, vertical
34, vertical
32, horizontal
37, vertical
28, horizontal
29, vertical
35, horizontal
31, vertical
26, vertical
32, horizontal
24, vertical
30, horizontal
20, horizontal
31, horizontal
36, horizontal
27, horizontal
21, horizontal
24, horizontal
18, vertical
38, horizontal
24, horizontal
20, vertical
38, vertical
28, horizontal
32, horizontal
21, vertical
28, horizontal
37, vertical
15, vertical
26, vertical
36, horizontal
32, horizontal
41, horizontal
33, vertical
25, vertical
37, horizontal
24, vertical
29, horizontal
33, vertical
38, vertical
25, horizontal
8, vertical
21, horizontal
35, vertical
27, horizontal
39, horizontal
20, horizontal
29, horizontal
26, horizontal
26, horizontal
20, vertical
26, vertical
29, horizontal
14, horizontal
29, horizontal
24, horizontal
22, horizontal
18, horizontal
25, horizontal
25, horizontal
32, vertical
27, horizontal
31, horizontal
34, horizontal
13, vertical
27, vertical
33, horizontal
36, horizontal
37, horizontal
20, horizontal
20, vertical
35, horizontal
34, horizontal
29, horizontal
32, vertical
16, horizontal
25, horizontal
37, vertical
25, vertical
42, horizontal
20, vertical
25, vertical
36, vertical
28, vertical
25, vertical
9, horizontal
31, horizontal
38, vertical
39, horizontal
30, horizontal
27, vertical
36, horizontal
28, horizontal
27, vertical
26, vertical
28, horizontal
24, vertical
19, horizontal
27, vertical
19, vertical
16, vertical
21, horizontal
34, horizontal
24, vertical
29, horizontal
34, horizontal
21, vertical
13, vertical
26, horizontal
36, horizontal
29, vertical
33, horizontal
28, vertical
38, vertical
32, horizontal
37, horizontal
18, horizontal
30, horizontal
27, horizontal
21, horizontal
35, horizontal
30, horizontal
20, vertical
15, horizontal
27, vertical
27, horizontal
28, horizontal
25, vertical
23, vertical
34, horizontal
19, horizontal
35, horizontal
19, horizontal
36, horizontal
26, vertical
33, vertical
30, horizontal
32, vertical
28, vertical
35, vertical
21, vertical
31, vertical
23, horizontal
27, horizontal
24, vertical
35, horizontal
36, horizontal
35, horizontal
37, horizontal
22, vertical
31, vertical
33, horizontal
15, vertical
34, vertical
23, horizontal
30, horizontal
37, horizontal
40, vertical
29, vertical
24, horizontal
19, horizontal
28, horizontal
24, horizontal
27, horizontal
30, horizontal
25, horizontal
29, vertical
23, horizontal
34, horizontal
35, vertical
28, horizontal
26, vertical
32, horizontal
24, horizontal
28, horizontal
34, vertical
33, vertical
35, horizontal
26, horizontal
39, vertical
10, horizontal
36, vertical
30, horizontal
30, horizontal
28, vertical
28, vertical
22, horizontal
24, horizontal
33, vertical
29, horizontal
30, vertical
34, vertical
32, horizontal
25, horizontal
19, vertical
40, horizontal
18, vertical
26, vertical
19, vertical
35, horizontal
30, vertical
25, horizontal
23, horizontal
29, vertical
31, horizontal
33, vertical
